sessionId,participantId,scope,paperKey,paperTitle,condition,orderPosition,questionId,questionText,questionType,finalAnswer,firstAttemptAnswer,firstAttemptCorrect,finalCorrect,wrongAttemptsBeforeCorrect,manualShortAnswerCorrect,manualShortAnswerRationale,scoring_status,difficulty_rating,questionPresentedOrder
JyrmZNAazAfE,P17,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q5,"What was the standardized mean difference (SMD) found when comparing XAI-assisted performance to human performance alone, and was it statistically significant?",multiple_choice,B,B,True,True,0.0,,,,,5.0
JyrmZNAazAfE,P17,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q6,The authors used a random-effects model rather than a fixed-effect model for the meta-analysis. What was the stated reason for this choice?,multiple_choice,B,B,True,True,0.0,,,,,1.0
JyrmZNAazAfE,P17,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q7,"The paper identifies two potential mechanisms by which XAI could improve decision-making performance. What are these two mechanisms, and which one did the qualitative review find stronger evidence for?",free_text,"The paper outlines two mechanisms through which explainable AI can improve decisions: helping users align their level of trust with the system’s reliability, and offering insights that expand the user’s understanding.","The paper outlines two mechanisms through which explainable AI can improve decisions: helping users align their level of trust with the system’s reliability, and offering insights that expand the user’s understanding.",,,,0.0,Mechanisms incorrect,scored,,3.0
JyrmZNAazAfE,P17,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q8,Which of the following was identified as a key limitation of the AI-assisted vs. XAI-assisted comparison specifically?,multiple_choice,C,A,False,True,1.0,,,,,2.0
JyrmZNAazAfE,P17,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q9,The qualitative review highlights contrasting findings across individual studies regarding how explanations affect users' acceptance of AI advice. Describe these contrasting findings and which studies reported them.,free_text,"The review found mixed effects. Explanations sometimes increased trust, but in other cases caused confusion. For example, medical users relied more on explained AI, while legal users often found explanations too complex and ignored them.","The review found mixed effects. Explanations sometimes increased trust, but in other cases caused confusion. For example, medical users relied more on explained AI, while legal users often found explanations too complex and ignored them.",,,,1.0,Correct contrast,scored,,6.0
JyrmZNAazAfE,P17,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q10,"The authors raise an ethical concern in the discussion section related to one of their findings. What is this concern, and which finding prompted it?",free_text,"The authors point to a concern around misleading influence, where users may be persuaded by an AI system’s reasoning even when its conclusions are incorrect. This issue arises from evidence showing that explanations tend to increase user acceptance overall, without reliably helping users distinguish between correct and incorrect outputs.","The authors point to a concern around misleading influence, where users may be persuaded by an AI system’s reasoning even when its conclusions are incorrect. This issue arises from evidence showing that explanations tend to increase user acceptance overall, without reliably helping users distinguish between correct and incorrect outputs.",,,,1.0,Correct ethical concern,scored,,7.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q1,"What was the final sample size used for hypothesis testing in Study 2, and what data collection design was used?",multiple_choice,B,B,True,True,0.0,,,,,3.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q2,"The paper presents competing hypotheses about sensitivity to rewards. What were the two competing predictions, which one was supported, and what reasoning do the authors give for the result?",free_text,"The two competing predictions were that sensitivity to rewards would either increase ChatGPT use or decrease it. The negative prediction was supported, because reward sensitive students were less likely to use ChatGPT, which the authors explain as likely fear of getting a bad grade or being seen as cheating.","The two competing predictions were that sensitivity to rewards would either increase ChatGPT use or decrease it. The negative prediction was supported, because reward sensitive students were less likely to use ChatGPT, which the authors explain as likely fear of getting a bad grade or being seen as cheating.",,,,1.0,Both hypotheses + supported result present,scored,,9.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q3,Which of the following hypotheses was NOT supported by the results of Study 2?,multiple_choice,C,C,True,True,0.0,,,,,1.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q4,"Study 1 began with 12 scale items and ended with 8. Describe the process by which items were reduced, including what criteria were used and which specific items were dropped.",free_text,"In Study 1, the authors started with 12 items, did an item-sorting/content-validity check with five experts, and kept 10 items because the experts agreed those best measured ChatGPT use. Then an exploratory factor analysis showed items 4 and 9 had low factor loadings and communalities, so those two were dropped, leaving 8 items with acceptable loadings and one factor structure.","In Study 1, the authors started with 12 items, did an item-sorting/content-validity check with five experts, and kept 10 items because the experts agreed those best measured ChatGPT use. Then an exploratory factor analysis showed items 4 and 9 had low factor loadings and communalities, so those two were dropped, leaving 8 items with acceptable loadings and one factor structure.",,,,1.0,Process + items 4 and 9,scored,,7.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q5,"What statistical method was used to test the hypotheses in Study 2, and what was the stated reason for choosing it?",multiple_choice,B,B,True,True,0.0,,,,,8.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q6,"What was the measured effect of ChatGPT usage on students' academic performance (CGPA), and how was academic performance operationalised in this study?",multiple_choice,C,C,True,True,0.0,,,,,4.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q7,"The paper tests ChatGPT usage as a mediator. For which antecedents and which outcomes was the mediation supported, and for which was it not supported?",free_text,"Mediation was supported for workload and time pressure through ChatGPT for all three outcomes: procrastination, memory loss, and academic performance, and for sensitivity to rewards only for procrastination and memory loss, not academic performance. Mediation was not supported for sensitivity to quality for any of the three outcomes.","Mediation was supported for workload and time pressure through ChatGPT for all three outcomes: procrastination, memory loss, and academic performance, and for sensitivity to rewards only for procrastination and memory loss, not academic performance. Mediation was not supported for sensitivity to quality for any of the three outcomes.",,,,1.0,Correct mediation,scored,,6.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q8,Which of the following was cited as a key limitation of the study's causal claims?,multiple_choice,B,B,True,True,0.0,,,,,10.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q9,"The authors offer a practical recommendation for educators in response to the finding that workload and time pressure drive ChatGPT usage. What is this recommendation, and how does it relate to the study's results?",free_text,"The practical recommendation is that educators should manage workload and deadlines more carefully, and also encourage students to use ChatGPT as a support tool rather than a shortcut. This fits the results because workload and time pressure both increased ChatGPT use, so the authors suggest reducing those pressures while also discouraging overreliance on the tool.","The practical recommendation is that educators should manage workload and deadlines more carefully, and also encourage students to use ChatGPT as a support tool rather than a shortcut. This fits the results because workload and time pressure both increased ChatGPT use, so the authors suggest reducing those pressures while also discouraging overreliance on the tool.",,,,1.0,Correct recommendation,scored,,2.0
OypI5I6Xeszw,P11,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,all_highlights,1,p6q10,The paper argues that excessive ChatGPT usage leads to memory loss. What theoretical mechanism do the authors propose to explain this link?,free_text,"The authors explain the memory-loss link with a cognitive underuse idea: excessive ChatGPT use reduces mental effort and active learning, which weakens memory retention over time. In other words, the more students let ChatGPT do the thinking for them, the less they train the memory processes they need to keep information.","The authors explain the memory-loss link with a cognitive underuse idea: excessive ChatGPT use reduces mental effort and active learning, which weakens memory retention over time. In other words, the more students let ChatGPT do the thinking for them, the less they train the memory processes they need to keep information.",,,,1.0,Correct mechanism,scored,,5.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q1,The study found that knowledge workers self-reported enacting critical thinking in approximately what proportion of their GenAI task examples?,multiple_choice,C,C,True,True,0.0,,,,,1.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q2,"The paper states two explicit research questions. What are they, and how do they differ from each other?",free_text,"RQ1: when and how do knowledge workers perceive the enaction of critical thinking when using GenAI, and RQ2: when and why do they perceive increased or decreased effort for critical thinking due to GenAI. They differ because the first asks about whether and how critical thinking happens, while the second asks about how GenAI changes the effort involved and why.","RQ1: when and how do knowledge workers perceive the enaction of critical thinking when using GenAI, and RQ2: when and why do they perceive increased or decreased effort for critical thinking due to GenAI. They differ because the first asks about whether and how critical thinking happens, while the second asks about how GenAI changes the effort involved and why.",,,,1.0,Correct RQs,scored,,6.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q3,Which of the following was NOT identified as a key motivator for critical thinking among knowledge workers using GenAI?,multiple_choice,C,B,False,True,1.0,,,,,3.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q4,"The paper describes a shift in cognitive effort for Analysis, Synthesis, and Evaluation. What specific shift did the authors observe, and what new role does this create for knowledge workers?",free_text,"The shift was from task execution to task stewardship, especially for Analysis, Synthesis, and Evaluation. That means workers spend less effort producing the work themselves and more effort overseeing, steering, and checking AI output while still staying accountable for the result.","The shift was from task execution to task stewardship, especially for Analysis, Synthesis, and Evaluation. That means workers spend less effort producing the work themselves and more effort overseeing, steering, and checking AI output while still staying accountable for the result.",,,,1.0,Correct shift,scored,,5.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q5,"According to the regression analysis, which factor had the strongest negative association with perceived enaction of critical thinking?",multiple_choice,B,B,True,True,0.0,,,,,8.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q6,"The paper reports both motivational factors and ability barriers that influence whether knowledge workers engage in critical thinking when using GenAI. How do these two interact, and what does this imply about when critical thinking is most likely to break down in practice?",free_text,"The two factors interact because motivation to think critically only turns into actual critical thinking when workers also have the ability to do it. In practice, breakdowns are most likely when people are motivated but hit barriers like not knowing enough, not being able to improve the output or being too time pressed to act on that motivation.","The two factors interact because motivation to think critically only turns into actual critical thinking when workers also have the ability to do it. In practice, breakdowns are most likely when people are motivated but hit barriers like not knowing enough, not being able to improve the output or being too time pressed to act on that motivation.",,,,1.0,Correct interaction,scored,,2.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q7,The paper classifies knowledge workers' critical thinking practices into three workflow phases. Which of the following is NOT one of those phases?,multiple_choice,B,B,True,True,0.0,,,,,9.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q8,"The paper identifies ability barriers that prevent workers from enacting critical thinking even when motivated. What are these barriers, and which did the largest number of participants report?",free_text,"The ability barriers were mainly not having enough domain knowledge, not knowing how to improve AI suggestions and AI being stubborn or not following revised prompts. The paper says the largest number of participants reported barriers to inspecting AI responses.","The ability barriers were mainly not having enough domain knowledge, not knowing how to improve AI suggestions and AI being stubborn or not following revised prompts. The paper says the largest number of participants reported barriers to inspecting AI responses.",,,,0.0,Wrong most common barrier,scored,,4.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q9,"Across all six cognitive activities in Bloom's taxonomy, which showed the least reduction in effort when using GenAI?",multiple_choice,D,B,False,True,1.0,,,,,7.0
OypI5I6Xeszw,P11,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q10,"The authors use the term 'stewardship' rather than 'collaboration' or 'supervision' to describe the human role in GenAI-assisted work. What reasoning do they give for preferring this term, and what does it imply about where accountability sits?",free_text,"The authors prefer “stewardship” because it captures that the human is mainly guiding and monitoring the AI’s work, not sharing equal partnership with it. It also implies accountability stays with the human user.","The authors prefer “stewardship” because it captures that the human is mainly guiding and monitoring the AI’s work, not sharing equal partnership with it. It also implies accountability stays with the human user.",,,,1.0,Correct accountability,scored,,10.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q1,"After applying all inclusion criteria and filtering, how many articles were ultimately included in the meta-analysis?",multiple_choice,B,B,True,True,0.0,,,,,8.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q2,"The paper states two primary research comparisons it investigates. What are they, and how does the result of one change how you should interpret the other?",free_text,"The paper compares XAI with human only decision making, and also compares XAI with AI only advice. XAI helped more than humans alone, but it did not do better than plain AI advice, so those are not the same result.","The paper compares XAI with human only decision making, and also compares XAI with AI only advice. XAI helped more than humans alone, but it did not do better than plain AI advice, so those are not the same result.",,,,1.0,Correct comparisons,scored,,1.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q3,Which of the following was NOT listed as an inclusion criterion for studies to be included in the meta-analysis?,multiple_choice,D,D,True,True,0.0,,,,,9.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q4,"The subgroup analysis compared tabular and text data types. What did the results show for each, and what explanation do the authors offer for the difference?",free_text,"For tabular data, XAI did not clearly improve performance. For text data, XAI did better, and the authors think this is because text tasks are easier for people to understand and judge than tabular ones.","For tabular data, XAI did not clearly improve performance. For text data, XAI did better, and the authors think this is because text tasks are easier for people to understand and judge than tabular ones.",,,,1.0,Correct subgroup,scored,,10.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q5,"What was the standardized mean difference (SMD) found when comparing XAI-assisted performance to human performance alone, and was it statistically significant?",multiple_choice,B,B,True,True,0.0,,,,,2.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q6,The authors used a random-effects model rather than a fixed-effect model for the meta-analysis. What was the stated reason for this choice?,multiple_choice,B,B,True,True,0.0,,,,,7.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q7,"The paper identifies two potential mechanisms by which XAI could improve decision-making performance. What are these two mechanisms, and which one did the qualitative review find stronger evidence for?",free_text,"The two ideas were that XAI could help by making people trust and use the AI more, or by helping them trust it in a better way. The review found stronger support for the first idea, that XAI mainly works by increasing acceptance of AI advice.","The two ideas were that XAI could help by making people trust and use the AI more, or by helping them trust it in a better way. The review found stronger support for the first idea, that XAI mainly works by increasing acceptance of AI advice.",,,,1.0,Mechanisms acceptable (acceptance emphasis),scored,,3.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q8,Which of the following was identified as a key limitation of the AI-assisted vs. XAI-assisted comparison specifically?,multiple_choice,C,C,True,True,0.0,,,,,6.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q9,The qualitative review highlights contrasting findings across individual studies regarding how explanations affect users' acceptance of AI advice. Describe these contrasting findings and which studies reported them.,free_text,"The findings on acceptance were mixed. Fuener et al. found that confidence ratings made people follow the AI less, while Bansal et al. and van der Waa et al. found that explanations made people accept the AI more, even when it was wrong.","The findings on acceptance were mixed. Fuener et al. found that confidence ratings made people follow the AI less, while Bansal et al. and van der Waa et al. found that explanations made people accept the AI more, even when it was wrong.",,,,1.0,Correct contrast,scored,,4.0
OypI5I6Xeszw,P11,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,contextual_highlights,3,p5q10,"The authors raise an ethical concern in the discussion section related to one of their findings. What is this concern, and which finding prompted it?",free_text,"Explanations might make people trust AI too much. The authors bring this up because their review showed explanations can raise acceptance of AI advice, even when that advice should maybe be questioned.","Explanations might make people trust AI too much. The authors bring this up because their review showed explanations can raise acceptance of AI advice, even when that advice should maybe be questioned.",,,,1.0,Correct ethical concern,scored,,5.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q1,"After applying all inclusion criteria and filtering, how many articles were ultimately included in the meta-analysis?",multiple_choice,B,B,True,True,0.0,,,,,1.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q2,"The paper states two primary research comparisons it investigates. What are they, and how does the result of one change how you should interpret the other?",free_text,"The paper compares human vs. XAI-assisted performance and AI vs. XAI-assisted performance; since XAI doesn’t outperform AI alone, the improvement over humans should really be seen as the benefit of AI in general, not explanations specifically.","The paper compares human vs. XAI-assisted performance and AI vs. XAI-assisted performance; since XAI doesn’t outperform AI alone, the improvement over humans should really be seen as the benefit of AI in general, not explanations specifically.",,,,1.0,Correct comparisons and interpretation,scored,,5.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q3,Which of the following was NOT listed as an inclusion criterion for studies to be included in the meta-analysis?,multiple_choice,D,D,True,True,0.0,,,,,6.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q4,"The subgroup analysis compared tabular and text data types. What did the results show for each, and what explanation do the authors offer for the difference?",free_text,"data showed almost no effect (SMD = 0.01) while text data showed a strong positive effect (SMD = 0.72), which the authors suggest may be because text tasks are easier for humans to interpret alongside AI.","data showed almost no effect (SMD = 0.01) while text data showed a strong positive effect (SMD = 0.72), which the authors suggest may be because text tasks are easier for humans to interpret alongside AI.",,,,1.0,Correct subgroup with stats,scored,,10.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q5,"What was the standardized mean difference (SMD) found when comparing XAI-assisted performance to human performance alone, and was it statistically significant?",multiple_choice,B,B,True,True,0.0,,,,,2.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q6,The authors used a random-effects model rather than a fixed-effect model for the meta-analysis. What was the stated reason for this choice?,multiple_choice,B,B,True,True,0.0,,,,,4.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q7,"The paper identifies two potential mechanisms by which XAI could improve decision-making performance. What are these two mechanisms, and which one did the qualitative review find stronger evidence for?",free_text,"XAI could help by increasing how often people accept AI advice or by helping them better judge when the AI is correct, but the evidence was stronger for increased acceptance.","XAI could help by increasing how often people accept AI advice or by helping them better judge when the AI is correct, but the evidence was stronger for increased acceptance.",,,,1.0,Correct mechanisms + dominant,scored,,7.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q8,Which of the following was identified as a key limitation of the AI-assisted vs. XAI-assisted comparison specifically?,multiple_choice,C,C,True,True,0.0,,,,,8.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q9,The qualitative review highlights contrasting findings across individual studies regarding how explanations affect users' acceptance of AI advice. Describe these contrasting findings and which studies reported them.,free_text,"Studies found that explanations make people more likely to follow AI advice, while others found reduced or unchanged reliance, showing mixed results.","Studies found that explanations make people more likely to follow AI advice, while others found reduced or unchanged reliance, showing mixed results.",,,,1.0,Correct contrast,scored,,9.0
PQ23p4viZMPU,P21,paper,paper5,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,all_highlights,1,p5q10,"The authors raise an ethical concern in the discussion section related to one of their findings. What is this concern, and which finding prompted it?",free_text,,,,,,0.0,Missing explicit ethical framing (over-reliance/manipulation),scored,,3.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q1,The study found that knowledge workers self-reported enacting critical thinking in approximately what proportion of their GenAI task examples?,multiple_choice,C,C,True,True,0.0,,,,,9.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q2,"The paper states two explicit research questions. What are they, and how do they differ from each other?",free_text,"One question looks at when and how people actually use critical thinking with GenAI, while the other looks at how GenAI changes the effort required to think critically (whether it becomes easier or harder and why).","One question looks at when and how people actually use critical thinking with GenAI, while the other looks at how GenAI changes the effort required to think critically (whether it becomes easier or harder and why).",,,,1.0,Correct RQ distinction,scored,,10.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q3,Which of the following was NOT identified as a key motivator for critical thinking among knowledge workers using GenAI?,multiple_choice,C,C,True,True,0.0,,,,,3.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q4,"The paper describes a shift in cognitive effort for Analysis, Synthesis, and Evaluation. What specific shift did the authors observe, and what new role does this create for knowledge workers?",free_text,"The paper shows a shift from actually doing tasks (analysis, synthesis) to reviewing and judging AI outputs (evaluation). This creates a new role where workers act more like editors or supervisors, focusing on checking accuracy and quality rather than producing everything themselves.","The paper shows a shift from actually doing tasks (analysis, synthesis) to reviewing and judging AI outputs (evaluation). This creates a new role where workers act more like editors or supervisors, focusing on checking accuracy and quality rather than producing everything themselves.",,,,1.0,Correct shift,scored,,1.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q5,"According to the regression analysis, which factor had the strongest negative association with perceived enaction of critical thinking?",multiple_choice,B,B,True,True,0.0,,,,,5.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q6,"The paper reports both motivational factors and ability barriers that influence whether knowledge workers engage in critical thinking when using GenAI. How do these two interact, and what does this imply about when critical thinking is most likely to break down in practice?",free_text,"People are more likely to think critically when tasks involve quality, risk, or learning, which means critical thinking tends to drop in simple or low-stakes tasks where AI is trusted more.","People are more likely to think critically when tasks involve quality, risk, or learning, which means critical thinking tends to drop in simple or low-stakes tasks where AI is trusted more.",,,,0.0,Does not describe motivation vs ability interaction correctly,scored,,4.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q7,The paper classifies knowledge workers' critical thinking practices into three workflow phases. Which of the following is NOT one of those phases?,multiple_choice,B,B,True,True,0.0,,,,,8.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q8,"The paper identifies ability barriers that prevent workers from enacting critical thinking even when motivated. What are these barriers, and which did the largest number of participants report?",free_text,"The barriers include not knowing how to improve AI outputs, lacking domain knowledge, and struggling in unfamiliar areas. The biggest issue reported was difficulty improving or refining the AI’s responses.","The barriers include not knowing how to improve AI outputs, lacking domain knowledge, and struggling in unfamiliar areas. The biggest issue reported was difficulty improving or refining the AI’s responses.",,,,1.0,Correct barriers + most common,scored,,2.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q9,"Across all six cognitive activities in Bloom's taxonomy, which showed the least reduction in effort when using GenAI?",multiple_choice,D,D,True,True,0.0,,,,,6.0
PQ23p4viZMPU,P21,paper,paper4,The Impact of Generative AI on Critical Thinking:Self-Reported Reductions in Cognitive Effort and Confidence Effects From a Survey of Knowledge Workers,no_highlights,2,p4q10,"The authors use the term 'stewardship' rather than 'collaboration' or 'supervision' to describe the human role in GenAI-assisted work. What reasoning do they give for preferring this term, and what does it imply about where accountability sits?",free_text,"The authors use “stewardship” because humans are still responsible for guiding and checking AI outputs, meaning accountability stays with the human, not the AI.","The authors use “stewardship” because humans are still responsible for guiding and checking AI outputs, meaning accountability stays with the human, not the AI.",,,,1.0,Correct accountability,scored,,7.0
PQ23p4viZMPU,P21,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,3,p6q1,"What was the final sample size used for hypothesis testing in Study 2, and what data collection design was used?",multiple_choice,B,B,True,True,0.0,,,,,7.0
PQ23p4viZMPU,P21,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,3,p6q2,"The paper presents competing hypotheses about sensitivity to rewards. What were the two competing predictions, which one was supported, and what reasoning do the authors give for the result?",free_text,"The paper thought students who care about grades might either use ChatGPT more to get better results or avoid it because they’re scared of getting caught, and the results showed the second one, students who care more about grades actually use ChatGPT less because they don’t want to risk penalties.","The paper thought students who care about grades might either use ChatGPT more to get better results or avoid it because they’re scared of getting caught, and the results showed the second one, students who care more about grades actually use ChatGPT less because they don’t want to risk penalties.",,,,1.0,Both hypotheses + result,scored,,6.0
PQ23p4viZMPU,P21,paper,paper6,Is it harmful or helpful? Examining the causes and consequences of generative AIusage among university students,contextual_highlights,3,p6q3,Which of the following hypotheses was NOT supported by the results of Study 2?,multiple_choice,C,C,True,True,0.0,,,,,4.0
